URL,ORP_kod,ORP_nazev,POU_kod,POU_nazev,PSC,RSOB_ID,RUIAN_ID,adresni_posta,bud_ID,cast_obce_dil_kod,cast_obce_dil_nazev,cast_obce_kod,cast_obce_nazev,cislo_domovni_typ,cislo_orientacni_typ,druh_domu_SLDB_hodnota,druh_domu_SLDB_kod,druh_domu_SLDB_text,druh_plynu_hodnota,druh_plynu_kod,druh_plynu_text,druh_vlastnika_SLDB_hodnota,druh_vlastnika_SLDB_kod,druh_vlastnika_SLDB_text,druh_vlastnika_hodnota,druh_vlastnika_kod,druh_vlastnika_text,duplicita_domovniho_cisla_kod,duplicita_domovniho_cisla_nazev,financni_urad_kod,financni_urad_nazev,katastralni_uzemi_kod,katastralni_uzemi_nazev,klasifikace_CZCC_kod,klasifikace_CZCC_popis,ISKN_ID,ulice_nazev,cislo_domovni,cislo_orientacni,kraj_NUTS_kod,kraj_NUTS_nazev,material_nosnych_zdi_hodnota,material_nosnych_zdi_kod,material_nosnych_zdi_text,matricni_urad_kod,matricni_urad_nazev,mestsky_obvod_kod,mestsky_obvod_nazev,mestsky_obvod_prahy_kod,mestsky_obvod_prahy_nazev,nadzemni_podlazi_SLDB_hodnota,nadzemni_podlazi_SLDB_kod,nadzemni_podlazi_SLDB_text,obec_kod,obec_nazev,obestaveny_prostor_m3_hodnota,obestaveny_prostor_m3_kod,obestaveny_prostor_m3_text,obvykly_pobyt_SLDB_hodnota,obvykly_pobyt_SLDB_kod,obvykly_pobyt_SLDB_text,okres_kod,okres_nazev,parcelni_cislo,pocet_bytu_hodnota,pocet_bytu_kod,pocet_bytu_text,pocet_evidovanych_obyvatel_hodnota,pocet_evidovanych_obyvatel_kod,pocet_evidovanych_obyvatel_text,pocet_podlazi_hodnota,pocet_podlazi_kod,pocet_podlazi_text,podlahova_plocha_m2_hodnota,podlahova_plocha_m2_kod,podlahova_plocha_m2_text,presah_jina_obec_kod,presah_jina_obec_nazev,pripojeni_odpad_hodnota,pripojeni_odpad_kod,pripojeni_odpad_text,pripojeni_plyn_hodnota,pripojeni_plyn_kod,pripojeni_plyn_text,pripojeni_vodovod_SLDB_hodnota,pripojeni_vodovod_SLDB_kod,pripojeni_vodovod_SLDB_text,pripojeni_vodovod_hodnota,pripojeni_vodovod_kod,pripojeni_vodovod_text,rohovy_objekt_kod,rohovy_objekt_nazev,souradnice_definicniho_bodu,spravni_obvod_prahy_kod,spravni_obvod_prahy_nazev,statisticky_obvod_kod,statisticky_obvod_nazev,stavebni_urad_kod,stavebni_urad_nazev,topne_medium_hlavni_hodnota,topne_medium_hlavni_kod,topne_medium_hlavni_text,topne_medium_vedlejsi_hodnota,topne_medium_vedlejsi_kod,topne_medium_vedlejsi_text,trvaly_pobyt_SLDB_hodnota,trvaly_pobyt_SLDB_kod,trvaly_pobyt_SLDB_text,typ_vyuziti_kod,typ_vyuziti_popis,ulice_kod,uzemne_technicka_jednotka_kod,uzemne_technicka_jednotka_nazev,vchod,vystavba_rekonstrukce_SLDB_hodnota,vystavba_rekonstrukce_SLDB_kod,vystavba_rekonstrukce_SLDB_text,vytah_hodnota,vytah_kod,vytah_text,zakladni_sidelni_jednotka_dil_kod,zakladni_sidelni_jednotka_dil_nazev,zakladni_sidelni_jednotka_kod,zakladni_sidelni_jednotka_nazev,zastavena_plocha_m2_hodnota,zastavena_plocha_m2_kod,zastavena_plocha_m2_text,zpusob_vytapeni_SLDB_hodnota,zpusob_vytapeni_SLDB_kod,zpusob_vytapeni_SLDB_text,zpusob_vytapeni_hodnota,zpusob_vytapeni_kod,zpusob_vytapeni_text,zpusob_vyuziti_KN_RUIAN_kod,zpusob_vyuziti_KN_RUIAN_popis
http://apl.czso.cz/irso4/buddet.jsp?budid=3394883&idob=1017028923&b=11,6203,Brno,62031,Brno,60200,1017028923,18944965,Brno 2,3394883,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505661702,Solniční,133,5,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,6,6-8 podlaží,582786,Brno,          ,          ,          , ,7,20-29,40711 (CZ0642),Brno-město,1017028923,16,8,15-19 bytů, ,          ,          ,7,7,7 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005650000,,1,          ,          ,535095,Statistický obvod 1142,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,8,30-39,3,Budova pro bydlení,31950,610003,Město Brno,1, ,3,1920-1945, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=2261188&idob=1017028869&b=11,6203,Brno,62031,Brno,60200,1017028869,18944906,Brno 2,2261188,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,6,Jiná právnická osoba, ,4,ostatní právnické osoby,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505516702,Jakubská,126,11,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,6,15-19,40711 (CZ0642),Brno-město,1017028869,10,7,10-14 bytů, ,6,15-19,4,4,4 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005500000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,6,15-19,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24597,610003,Město Brno,1, ,10,1919 a dříve, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=2035032&idob=1017028851&b=11,6203,Brno,62031,Brno,60200,1017028851,18944892,Brno 2,2035032,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,121112,"Budovy restaurací, barů, kaváren",505582702,Jakubská,125,9,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017028851,0,0,0 bytů, ,          ,          ,4,4,4 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005540000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24597,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=1813441&idob=1017028842&b=11,6203,Brno,62031,Brno,60200,1017028842,18944884,Brno 2,1813441,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505600702,Jakubská,124,7,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017028842,0,0,0 bytů, ,          ,          ,1,1,1 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005550000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",24597,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=832908&idob=1017028834&b=11,6203,Brno,62031,Brno,60200,1017028834,18944876,Brno 2,832908,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,123012,Budovy pro obchod a služby,505605702,Jakubská,123,5,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017028834,0,0,0 bytů, ,          ,          ,1,1,1 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005560000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24597,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=3488610&idob=1017028818&b=11,6203,Brno,62031,Brno,60200,1017028818,18944850,Brno 2,3488610,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,127411,Budovy nebytové ostatní,505575702,Jakubská,121,3,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017028818,0,0,0 bytů, ,          ,          ,3,3,3 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005580000,,3,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,9,Stavba jiného než výše uvedeného způsobu využití,24597,610003,Město Brno,3, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=3488609&idob=1017028818&b=11,6203,Brno,62031,Brno,60200,1017028818,18944850,Brno 2,3488609,411582,Brno-město,411582,Brno-město,číslo popisné, , ,19,Provozní budovy s byty, ,          ,          , ,9,Nezjištěno, ,9,nezjištěno,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505575702,Česká,121,10,3115 (CZ064),Jihomoravský kraj, ,99,Nezjištěno,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,99,Nezjištěno,582786,Brno,          ,          ,          , ,1,1,40711 (CZ0642),Brno-město,1017028818,0,0,0 bytů, ,          ,          ,3,3,3 podlaží,          ,          ,          ,0,ne, ,9,Nezjištěno, ,9,Nezjištěno, ,9,Nezjištěno, ,9,nezjištěno,2005580000,,2,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,0,0,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",22551,610003,Město Brno,2, ,99,Nezjištěno, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,99,Nezjištěno, ,9,nezjištěno,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=3488605&idob=1017028818&b=11,6203,Brno,62031,Brno,60200,1017028818,18944850,Brno 2,3488605,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505575702,Jakubská,121,1,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017028818,0,0,0 bytů, ,          ,          ,3,3,3 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005580000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",24597,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=3488614&idob=1017028818&b=11,6203,Brno,62031,Brno,60200,1017028818,18944850,Brno 2,3488614,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,127411,Budovy nebytové ostatní,505575702,Česká,121,8,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017028818,0,0,0 bytů, ,          ,          ,3,3,3 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005580000,,4,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,9,Stavba jiného než výše uvedeného způsobu využití,22551,610003,Město Brno,4, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=2064585&idob=1017028800&b=11,6203,Brno,62031,Brno,60200,1017028800,18944841,Brno 2,2064585,411582,Brno-město,411582,Brno-město,číslo popisné, , ,22,"Zařízení pro krátkodobé ubytování (hotely, motely, penziony, turistické chaty, rekreační zařízení)", ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,121111,Budovy hotelů a podobných ubytovacích zařízení,505440702,Jakubská,120,4,3115 (CZ064),Jihomoravský kraj, ,88,Nedefinováno,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,0,0,40711 (CZ0642),Brno-město,1017028800,1,1,1 byt, ,          ,          ,1,1,1 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005460000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,0,0,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24597,610003,Město Brno,1, ,88,Nedefinováno, ,9,nezjištěno,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,6,Kotelna v domě na plyn, ,1,centrální domovní (kotel ve stavbě),5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=1857814&idob=1017028796&b=11,6203,Brno,62031,Brno,60200,1017028796,18944833,Brno 2,1857814,411582,Brno-město,411582,Brno-město,číslo popisné, , ,19,Provozní budovy s byty, ,          ,          , ,8,Nedefinováno, ,9,nezjištěno,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,126311,Budovy škol a univerzit,505890702,Jakubská,119,6,3115 (CZ064),Jihomoravský kraj, ,88,Nedefinováno,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,99,Nezjištěno,582786,Brno,          ,          ,          , ,0,0,40711 (CZ0642),Brno-město,1017028796,1,1,1 byt, ,          ,          ,4,4,4 podlaží,          ,          ,          ,0,ne, ,8,Nedefinováno, ,8,Nedefinováno, ,8,Nedefinováno, ,9,nezjištěno,2005470000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,0,0,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",24597,610003,Město Brno,1, ,88,Nedefinováno, ,9,nezjištěno,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,88,Nedefinováno, ,9,nezjištěno,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=1103526&idob=1017028648&b=11,6203,Brno,62031,Brno,60200,1017028648,18944671,Brno 2,1103526,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122012,Budovy veřejné správy,505733702,náměstí Svobody,98,4,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,39332,3,2 000 a více, ,          ,          ,40711 (CZ0642),Brno-město,1017028648,0,0,0 bytů, ,          ,          ,5,5,5 podlaží,6738,4,500 a více,0,ne, ,          ,          , ,          ,          , ,          ,          , ,1,s vodovodem,2005410000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",28631,610003,Město Brno,1, ,          ,          , ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,2,centrální dálkové (kotel mimo stavbu),19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=2391377&idob=1017028630&b=11,6203,Brno,62031,Brno,60200,1017028630,18944663,Brno 2,2391377,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505588702,náměstí Svobody,97,3,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,6,15-19,40711 (CZ0642),Brno-město,1017028630,5,5,5-6 bytů, ,6,15-19,4,4,4 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005400000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,6,15-19,3,Budova pro bydlení,28631,610003,Město Brno,1, ,10,1919 a dříve, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=2035027&idob=1017028621&b=11,6203,Brno,62031,Brno,60200,1017028621,18944655,Brno 2,2035027,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,6,Jiná právnická osoba, ,4,ostatní právnické osoby,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122011,Budovy peněžních ústavů,505392702,náměstí Svobody,96,2,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,6,6-8 podlaží,582786,Brno,          ,          ,          , ,3,3 - 5,40711 (CZ0642),Brno-město,1017028621,3,3,3 byty, ,4,6 - 9,7,7,7 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005390000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,2,2,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",28631,610003,Město Brno,1, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=832544&idob=1017028613&b=11,6203,Brno,62031,Brno,60200,1017028613,18944647,Brno 2,832544,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,6,Jiná právnická osoba, ,4,ostatní právnické osoby,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,123012,Budovy pro obchod a služby,505633702,náměstí Svobody,95,1,3115 (CZ064),Jihomoravský kraj, ,2,Kámen,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017028613,4,4,4 byty, ,          ,          ,4,4,4 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005380000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",28631,610003,Město Brno,1, ,          ,          , ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,2,centrální dálkové (kotel mimo stavbu),19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=1103525&idob=1017028605&b=11,6203,Brno,62031,Brno,60200,1017028605,18944639,Brno 2,1103525,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505558702,Středova,94,1,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,4,6 - 9,40711 (CZ0642),Brno-město,1017028605,8,6,7-9 bytů, ,4,6 - 9,1,1,1 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005360000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,4,6 - 9,3,Budova pro bydlení,32336,610003,Město Brno,1, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=2391376&idob=1017028591&b=11,6203,Brno,62031,Brno,60200,1017028591,18944621,Brno 2,2391376,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505619702,náměstí Svobody,93,22,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,1,1 podlaží,582786,Brno,          ,          ,          , ,2,2,40711 (CZ0642),Brno-město,1017028591,2,2,2 byty, ,2,2,5,5,5 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005350000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,2,2,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",28631,610003,Město Brno,1, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,6,Kotelna v domě na plyn, ,1,centrální domovní (kotel ve stavbě),3,Budova pro bydlení
